Repetition: 1
95.0,0.0,196.0,0.0,356.0,0.0,407.0,0.0,0.0,38.0,19.0,296.0,0.0,314.0,18.0,59.0,0.0,41.0,27.0,32.0,0.0,37.0,0.0,112.0,0.0,254.0,50.0,31.0,64.0,1686.0,18883.0,25584.0,80061.0,80271.0,95762.0,179.0,300.0,945.0,60821.0,64563.0,2354.0,9258.0,50447.0,16107.0,17343.0,0.0,0.0,3888.0,22058.0,69234.0,69.0,11853.0,2986.0,11953.0,16386.0,48949.0,332.0,31923.0,119429.0,54877.0,0.0,0.0,46.0,17.0,0.0,36.0,48.0,0.0,0.0,88.0,147.0,0.0,0.0,0.0,9250.0,0.0,0.0,0.0,0.0,0.0,7.0,2071.0,0.0,89.0,0.0,0.0,0.0,0.0,0.0,788.0,169366.0,860.0,2343.0,2517.0,3517.0,2149.0,30397.0,7420.0,8133.0,2274.0,2136.0,2747.0,2304.0,1268.0,245.0,385.0,35146.0,581.0,7359.0,503.0,5767.0,84.0,17343.0,8815.0,28235.0,403.0,604.0,2918.0,570.0,95762.0,1631.0,1297.0,596.0,712.0,914.0,2082.0,2851.0,1240.0,949.0,621.0,1423.0,177.0,51039.0,1760.0,1066.0,949.0,1662.0,7275.0,761.0,2526.0,372.0,162.0,1016.0,3304.0,1567.0,1010.0,691.0,2849.0,804.0,1271.0,753.0,197605.0,10798.0,307.0,2730.0,1891.0,2903.0,2046.0,13793.0,3573.0,6956.0,1653.0,2336.0,402.0,4481.0,1106.0,853.0,1993.0,4071.0,797.0,4107.0,860.0,453.0,579.0,594.0,1175.0,488.0,601.0,652.0,7175.0,2885.0,44527.0,23350.0,3851.0,761.0,1742.0,6953.0,64563.0,2903.0,4886.0,6914.0,4007.0,1808.0,993.0,12652.0,3619.0,3463.0,6450.0,11424.0,41751.0,2397.0,1852.0,4312.0,488.0,5634.0,4642.0,1922.0,2857.0,860.0,19786.0,14771.0,761.0,1742.0,5764.0,361894.0,2222.0,6450.0,3878.0,2903.0,2419.0,41751.0,1280.0,916.0,5770.0,618.0,5584.0,4763.0,3769.0,35110.0,2204.0,32537.0,3889.0,1393.0,30210.0,36584.0,6321.0,3437.0,2247.0,1963.0,1947.0
