Repetition: 1
97.0,0.0,220.0,0.0,362.0,0.0,477.0,0.0,0.0,38.0,19.0,302.0,0.0,226.0,26.0,63.0,0.0,40.0,27.0,67.0,0.0,37.0,0.0,114.0,0.0,194.0,50.0,372.0,63.0,1580.0,24915.0,38085.0,85908.0,79416.0,121033.0,296.0,378.0,2136.0,68726.0,221553.0,3746.0,11834.0,59155.0,18875.0,19267.0,0.0,0.0,5758.0,32719.0,26352.0,75.0,18541.0,8168.0,10989.0,18575.0,54808.0,547.0,5693.0,161172.0,63649.0,0.0,0.0,50.0,17.0,0.0,46.0,48.0,0.0,0.0,198.0,96.0,0.0,0.0,0.0,11431.0,0.0,0.0,0.0,0.0,0.0,7.0,2553.0,0.0,91.0,0.0,0.0,0.0,0.0,0.0,788.0,200006.0,730.0,4403.0,2651.0,5131.0,995.0,35992.0,11139.0,11117.0,2841.0,3270.0,3087.0,2673.0,1081.0,1401.0,593.0,51384.0,765.0,16796.0,554.0,7506.0,90.0,19267.0,2770.0,31170.0,452.0,629.0,3121.0,118.0,121033.0,1035.0,1224.0,593.0,562.0,945.0,2022.0,2709.0,1414.0,1010.0,768.0,1492.0,549.0,67751.0,1852.0,1178.0,1092.0,1587.0,4815.0,1484.0,3474.0,1090.0,266.0,920.0,4205.0,1664.0,1032.0,643.0,2939.0,1127.0,1571.0,1440.0,317810.0,15686.0,211.0,3055.0,1899.0,3988.0,1550.0,18167.0,3416.0,6920.0,2002.0,2957.0,917.0,4853.0,1515.0,956.0,1595.0,1583.0,1213.0,3463.0,1049.0,760.0,659.0,690.0,1355.0,4273.0,565.0,649.0,4404.0,3774.0,59624.0,22162.0,4164.0,861.0,2286.0,8543.0,221553.0,3988.0,4992.0,18632.0,5043.0,1857.0,17317.0,20960.0,5210.0,4040.0,8085.0,10127.0,47866.0,2785.0,4975.0,5681.0,4273.0,7036.0,6495.0,2406.0,2918.0,730.0,22816.0,34411.0,861.0,2286.0,5865.0,359673.0,2805.0,8085.0,4837.0,3988.0,2714.0,47866.0,384.0,672.0,7232.0,964.0,6713.0,6085.0,13282.0,53165.0,2320.0,40368.0,3618.0,299.0,38729.0,42591.0,5059.0,3265.0,3888.0,2269.0,2586.0
