13.57,0.00,34.37,0.00,13.50,0.00,27.33,0.00,0.00,4.60,2.93,25.60,0.00,27.40,4.13,4.73,0.00,4.83,2.67,7.53,0.00,5.53,0.00,14.87,0.00,22.33,10.70,17.57,6.13,67.57,510.73,324.30,680.90,494.70,758.03,25.93,29.10,45.20,504.20,2205.83,610.70,145.73,335.90,785.33,261.90,0.00,0.00,86.40,382.43,651.83,11.70,224.67,216.30,540.73,165.97,198.00,196.83,349.83,690.53,329.00,0.00,0.00,4.93,2.23,0.00,6.47,6.80,0.00,0.00,9.93,39.77,0.00,0.00,0.00,156.63,0.00,0.00,0.00,0.00,0.00,1.83,119.17,0.00,8.70,0.00,0.00,0.00,0.00,0.00,22.50,1485.27,163.30,119.47,117.33,133.53,89.90,231.53,211.40,137.73,94.43,107.17,84.93,129.30,64.47,79.57,61.90,155.27,46.20,127.00,34.33,176.93,38.70,246.80,190.93,132.00,36.03,63.97,90.13,55.20,720.17,89.83,61.27,66.03,49.70,93.17,63.30,163.97,57.60,62.87,95.03,75.60,45.43,560.27,127.80,69.73,52.73,53.50,204.97,67.60,111.20,75.50,59.97,47.13,111.47,106.70,63.10,44.87,146.33,89.23,152.47,113.57,2368.73,170.20,71.57,99.43,77.80,272.87,135.90,343.03,111.67,256.13,120.07,105.03,53.50,229.97,70.50,88.33,72.00,156.47,67.77,133.50,58.93,94.67,77.80,92.03,72.63,289.53,66.33,50.87,188.77,258.30,1515.93,898.27,181.77,183.50,145.10,315.57,2207.60,336.13,431.00,269.53,347.57,134.87,722.73,290.13,280.27,210.60,300.23,550.70,963.70,173.83,153.93,163.83,292.70,305.93,153.63,136.90,196.03,118.40,349.77,338.47,190.57,160.27,248.23,2178.83,163.80,259.00,310.13,361.67,181.47,1086.37,118.13,226.70,458.37,164.83,207.27,237.37,385.37,297.03,187.33,387.93,160.60,408.27,544.00,1036.43,242.80,157.37,177.27,105.73,193.63
95.00,0.00,196.00,0.00,356.00,0.00,407.00,0.00,0.00,38.00,19.00,296.00,0.00,314.00,18.00,59.00,0.00,41.00,27.00,32.00,0.00,37.00,0.00,112.00,0.00,254.00,50.00,31.00,64.00,1686.00,18883.00,25584.00,80061.00,80271.00,95762.00,179.00,300.00,945.00,60821.00,64563.00,2354.00,9258.00,50447.00,16107.00,17343.00,0.00,0.00,3888.00,22058.00,69234.00,69.00,11853.00,2986.00,11953.00,16386.00,48949.00,332.00,31923.00,119429.00,54877.00,0.00,0.00,46.00,17.00,0.00,36.00,48.00,0.00,0.00,88.00,147.00,0.00,0.00,0.00,9250.00,0.00,0.00,0.00,0.00,0.00,7.00,2071.00,0.00,89.00,0.00,0.00,0.00,0.00,0.00,788.00,169366.00,860.00,2343.00,2517.00,3517.00,2149.00,30397.00,7420.00,8133.00,2274.00,2136.00,2747.00,2304.00,1268.00,245.00,385.00,35146.00,581.00,7359.00,503.00,5767.00,84.00,17343.00,8815.00,28235.00,403.00,604.00,2918.00,570.00,95762.00,1631.00,1297.00,596.00,712.00,914.00,2082.00,2851.00,1240.00,949.00,621.00,1423.00,177.00,51039.00,1760.00,1066.00,949.00,1662.00,7275.00,761.00,2526.00,372.00,162.00,1016.00,3304.00,1567.00,1010.00,691.00,2849.00,804.00,1271.00,753.00,197605.00,10798.00,307.00,2730.00,1891.00,2903.00,2046.00,13793.00,3573.00,6956.00,1653.00,2336.00,402.00,4481.00,1106.00,853.00,1993.00,4071.00,797.00,4107.00,860.00,453.00,579.00,594.00,1175.00,488.00,601.00,652.00,7175.00,2885.00,44527.00,23350.00,3851.00,761.00,1742.00,6953.00,64563.00,2903.00,4886.00,6914.00,4007.00,1808.00,993.00,12652.00,3619.00,3463.00,6450.00,11424.00,41751.00,2397.00,1852.00,4312.00,488.00,5634.00,4642.00,1922.00,2857.00,860.00,19786.00,14771.00,761.00,1742.00,5764.00,361894.00,2222.00,6450.00,3878.00,2903.00,2419.00,41751.00,1280.00,916.00,5770.00,618.00,5584.00,4763.00,3769.00,35110.00,2204.00,32537.00,3889.00,1393.00,30210.00,36584.00,6321.00,3437.00,2247.00,1963.00,1947.00
14.43,0.00,44.37,0.00,12.77,0.00,23.63,0.00,0.00,4.80,2.20,36.00,0.00,28.07,4.10,3.63,0.00,5.13,1.93,10.97,0.00,6.40,0.00,12.13,0.00,26.87,9.53,22.53,8.20,68.97,539.30,251.70,583.57,405.37,635.23,28.70,22.73,58.20,445.27,2142.57,636.23,107.50,332.17,594.53,296.50,0.00,0.00,98.07,463.93,585.77,13.27,200.80,172.93,373.97,184.97,233.50,250.53,307.33,660.53,386.17,0.00,0.00,4.83,2.80,0.00,7.17,5.57,0.00,0.00,6.13,35.40,0.00,0.00,0.00,115.03,0.00,0.00,0.00,0.00,0.00,1.97,99.70,0.00,10.07,0.00,0.00,0.00,0.00,0.00,31.27,1617.00,145.93,100.07,109.47,169.43,89.53,231.20,183.00,160.47,97.10,139.90,90.70,105.33,54.37,82.97,55.90,189.20,41.40,196.00,40.93,179.60,44.20,370.70,135.37,142.50,42.40,46.87,100.50,41.00,568.00,93.63,73.97,43.37,53.07,97.43,61.87,160.87,46.50,61.17,85.53,89.00,28.03,821.53,105.67,75.83,60.17,66.87,184.37,75.27,104.90,64.90,50.20,51.00,102.73,99.33,53.30,42.07,134.83,76.03,140.50,118.07,2521.93,235.67,98.63,86.13,121.50,315.23,122.43,336.57,123.50,160.53,94.30,96.40,50.63,201.10,59.43,99.73,67.07,165.43,54.77,94.47,73.43,71.67,71.07,66.27,56.47,305.63,41.80,59.60,157.10,229.30,1422.57,722.77,175.77,178.97,142.07,382.23,1760.70,383.30,392.37,340.13,384.97,102.60,597.30,380.50,266.17,212.70,275.20,471.87,868.40,170.27,225.13,173.73,274.77,318.60,147.60,155.33,240.00,165.90,345.23,397.10,198.13,170.83,259.37,2493.70,202.63,262.07,292.20,352.87,157.40,1047.43,166.17,243.07,408.77,157.57,214.83,168.30,370.77,425.40,165.60,448.50,122.37,471.57,553.20,875.43,245.33,131.23,166.33,145.57,144.40
97.00,0.00,220.00,0.00,362.00,0.00,477.00,0.00,0.00,38.00,19.00,302.00,0.00,226.00,26.00,63.00,0.00,40.00,27.00,67.00,0.00,37.00,0.00,114.00,0.00,194.00,50.00,372.00,63.00,1580.00,24915.00,38085.00,85908.00,79416.00,121033.00,296.00,378.00,2136.00,68726.00,221553.00,3746.00,11834.00,59155.00,18875.00,19267.00,0.00,0.00,5758.00,32719.00,26352.00,75.00,18541.00,8168.00,10989.00,18575.00,54808.00,547.00,5693.00,161172.00,63649.00,0.00,0.00,50.00,17.00,0.00,46.00,48.00,0.00,0.00,198.00,96.00,0.00,0.00,0.00,11431.00,0.00,0.00,0.00,0.00,0.00,7.00,2553.00,0.00,91.00,0.00,0.00,0.00,0.00,0.00,788.00,200006.00,730.00,4403.00,2651.00,5131.00,995.00,35992.00,11139.00,11117.00,2841.00,3270.00,3087.00,2673.00,1081.00,1401.00,593.00,51384.00,765.00,16796.00,554.00,7506.00,90.00,19267.00,2770.00,31170.00,452.00,629.00,3121.00,118.00,121033.00,1035.00,1224.00,593.00,562.00,945.00,2022.00,2709.00,1414.00,1010.00,768.00,1492.00,549.00,67751.00,1852.00,1178.00,1092.00,1587.00,4815.00,1484.00,3474.00,1090.00,266.00,920.00,4205.00,1664.00,1032.00,643.00,2939.00,1127.00,1571.00,1440.00,317810.00,15686.00,211.00,3055.00,1899.00,3988.00,1550.00,18167.00,3416.00,6920.00,2002.00,2957.00,917.00,4853.00,1515.00,956.00,1595.00,1583.00,1213.00,3463.00,1049.00,760.00,659.00,690.00,1355.00,4273.00,565.00,649.00,4404.00,3774.00,59624.00,22162.00,4164.00,861.00,2286.00,8543.00,221553.00,3988.00,4992.00,18632.00,5043.00,1857.00,17317.00,20960.00,5210.00,4040.00,8085.00,10127.00,47866.00,2785.00,4975.00,5681.00,4273.00,7036.00,6495.00,2406.00,2918.00,730.00,22816.00,34411.00,861.00,2286.00,5865.00,359673.00,2805.00,8085.00,4837.00,3988.00,2714.00,47866.00,384.00,672.00,7232.00,964.00,6713.00,6085.00,13282.00,53165.00,2320.00,40368.00,3618.00,299.00,38729.00,42591.00,5059.00,3265.00,3888.00,2269.00,2586.00
15.07,0.00,36.20,0.00,15.30,0.00,30.37,0.00,0.00,4.57,3.30,44.07,0.00,28.10,4.23,5.27,0.00,5.60,3.07,9.23,0.00,6.90,0.00,16.23,0.00,25.77,15.33,18.40,8.47,75.97,431.60,361.90,634.07,458.73,717.33,21.50,17.87,70.93,628.80,2506.90,645.13,144.00,350.10,937.27,411.57,0.00,0.00,137.97,495.90,469.97,11.23,303.57,131.57,353.37,167.27,185.53,355.27,433.97,582.73,426.80,0.00,0.00,4.93,2.60,0.00,6.13,5.83,0.00,0.00,8.60,36.43,0.00,0.00,0.00,169.77,0.00,0.00,0.00,0.00,0.00,2.40,95.53,0.00,12.07,0.00,0.00,0.00,0.00,0.00,29.00,2061.80,178.57,137.87,103.53,149.10,86.27,287.43,211.13,182.07,115.03,163.23,83.10,108.50,47.27,81.40,67.97,191.83,49.53,162.73,32.23,214.30,51.63,422.63,125.37,192.93,38.50,68.07,106.80,61.17,658.73,117.97,85.10,69.07,47.23,105.60,94.97,129.63,78.13,50.33,98.90,96.13,31.30,845.83,118.20,70.03,60.13,67.20,238.77,82.70,102.77,72.20,66.27,76.63,108.03,97.17,58.80,52.80,126.13,98.43,169.00,97.63,2813.77,196.83,93.93,134.47,120.30,384.77,153.70,512.90,92.03,196.57,117.50,86.47,55.57,252.30,59.70,99.70,75.00,160.07,75.63,127.93,57.50,110.90,97.40,87.50,79.03,334.73,50.70,64.80,191.47,264.33,1287.33,764.90,182.53,193.93,187.17,368.33,2384.63,452.20,403.03,390.33,329.87,124.23,782.13,321.60,371.10,207.53,295.63,528.73,1096.30,162.83,200.77,190.30,402.90,287.97,182.87,138.10,166.70,173.53,352.43,367.20,229.33,187.83,342.73,2428.87,161.37,256.93,325.87,350.30,140.73,1321.47,177.70,156.63,380.07,159.97,222.53,172.60,430.13,498.53,141.83,489.57,160.50,537.20,632.10,973.10,265.87,199.57,170.30,142.23,201.43
